date,team_a,team_b,goals_a,goals_b,match_weight,neutral,competition
2017-02-12,Morocco,Colombia,1,3,0.4,False,qualifier
2017-02-18,Ecuador,Portugal,0,2,0.2,True,friendly
2017-02-19,USA,Italy,0,0,0.2,False,friendly
2017-02-20,Belgium,USA,1,2,0.4,False,qualifier
2017-02-21,Brazil,England,2,2,0.4,False,qualifier
2017-02-23,Croatia,Netherlands,1,2,0.4,False,qualifier
2017-02-27,England,Serbia,3,0,0.4,False,qualifier
2017-02-27,Italy,Mexico,1,1,0.4,False,qualifier
2017-03-04,Spain,Portugal,2,1,0.7,True,continental
2017-03-09,Ghana,Argentina,2,0,0.2,True,friendly
2017-03-10,England,Netherlands,1,1,0.2,True,friendly
2017-03-18,Croatia,Serbia,1,3,0.4,False,qualifier
2017-03-19,Serbia,Uruguay,1,0,0.7,True,continental
2017-03-21,Morocco,Uruguay,1,1,0.2,True,friendly
2017-03-22,Portugal,Belgium,0,3,0.4,False,qualifier
2017-03-25,Spain,USA,2,0,0.2,True,friendly
2017-04-01,Colombia,Mexico,2,2,0.4,False,qualifier
2017-04-02,Uruguay,Japan,6,2,0.7,False,continental
2017-04-11,Japan,Argentina,0,1,0.4,False,qualifier
2017-04-21,Ghana,Portugal,0,1,0.7,True,continental
2017-04-22,Croatia,Japan,3,0,0.4,False,qualifier
2017-05-02,Argentina,Ghana,0,1,0.4,False,qualifier
2017-05-04,Spain,Belgium,0,1,0.2,False,friendly
2017-05-07,Japan,Serbia,1,2,0.4,False,qualifier
2017-05-11,Spain,France,1,1,0.2,True,friendly
2017-05-12,Denmark,Croatia,2,2,0.2,False,friendly
2017-05-14,Japan,England,2,2,0.4,False,qualifier
2017-05-18,Ghana,France,0,2,0.2,True,friendly
2017-05-22,Portugal,Colombia,3,2,0.4,False,qualifier
2017-05-25,Ghana,Germany,1,0,0.2,False,friendly
2017-06-09,Portugal,Germany,0,4,0.7,True,continental
2017-06-12,Switzerland,Poland,1,0,0.2,True,friendly
2017-06-12,Italy,Denmark,2,0,0.2,False,friendly
2017-06-12,Colombia,Belgium,1,0,0.2,True,friendly
2017-06-17,Brazil,Ghana,5,1,0.7,False,continental
2017-06-20,USA,Mexico,2,2,0.7,False,continental
2017-06-22,Germany,France,0,0,0.4,False,qualifier
2017-06-23,Argentina,Switzerland,1,0,0.7,True,continental
2017-06-23,Brazil,Croatia,5,1,0.4,False,qualifier
2017-06-24,Senegal,Denmark,2,5,0.4,False,qualifier
2017-06-26,Poland,Italy,0,2,0.4,False,qualifier
2017-07-02,Germany,Belgium,3,1,0.4,False,qualifier
2017-07-05,Senegal,Netherlands,0,0,0.4,False,qualifier
2017-07-06,Mexico,Morocco,2,0,0.4,False,qualifier
2017-07-08,France,Switzerland,1,0,0.2,True,friendly
2017-07-10,Mexico,Poland,2,0,0.7,True,continental
2017-07-11,Denmark,Croatia,1,0,0.7,True,continental
2017-07-14,USA,Uruguay,0,2,0.2,True,friendly
2017-07-18,Senegal,Uruguay,0,4,0.2,False,friendly
2017-07-19,Uruguay,Morocco,2,2,0.7,False,continental
2017-07-19,Croatia,USA,0,0,0.7,True,continental
2017-07-22,Poland,Brazil,3,1,0.2,False,friendly
2017-07-23,Croatia,France,0,2,0.2,True,friendly
2017-07-26,England,Mexico,3,1,0.7,False,continental
2017-08-03,England,France,1,1,0.2,True,friendly
2017-08-04,Argentina,Uruguay,1,0,0.4,False,qualifier
2017-08-05,Switzerland,Portugal,1,1,0.4,False,qualifier
2017-08-07,Belgium,Ghana,1,0,0.2,False,friendly
2017-08-11,Denmark,Germany,2,3,0.2,True,friendly
2017-08-11,Colombia,USA,3,2,0.2,False,friendly
2017-08-13,Uruguay,Croatia,2,1,0.4,False,qualifier
2017-08-15,Mexico,Brazil,1,3,0.2,False,friendly
2017-08-15,Switzerland,Ecuador,4,1,0.4,False,qualifier
2017-08-21,Argentina,Serbia,0,0,0.7,False,continental
2017-09-02,Poland,Colombia,1,1,0.2,False,friendly
2017-09-02,Ecuador,Poland,0,1,0.2,True,friendly
2017-09-06,Switzerland,England,2,5,0.7,True,continental
2017-09-07,Serbia,Morocco,1,1,0.2,False,friendly
2017-09-09,Denmark,USA,2,1,0.4,False,qualifier
2017-09-12,Switzerland,Netherlands,3,3,0.2,True,friendly
2017-09-17,Senegal,Serbia,0,1,0.7,True,continental
2017-09-23,Uruguay,Croatia,1,2,0.4,False,qualifier
2017-09-24,Brazil,Poland,3,0,0.4,False,qualifier
2017-10-02,USA,Uruguay,4,2,0.4,False,qualifier
2017-10-02,England,Japan,3,2,0.4,False,qualifier
2017-10-02,Japan,Mexico,2,1,0.4,False,qualifier
2017-10-07,Mexico,Morocco,2,2,0.4,False,qualifier
2017-10-07,France,Senegal,0,0,0.4,False,qualifier
2017-10-10,Serbia,Croatia,1,4,0.7,True,continental
2017-10-13,Uruguay,Belgium,0,0,0.4,False,qualifier
2017-10-15,Croatia,Spain,0,1,0.4,False,qualifier
2017-10-16,Portugal,Argentina,0,1,0.7,True,continental
2017-10-16,Serbia,Portugal,3,4,0.4,False,qualifier
2017-10-18,Ecuador,Mexico,0,1,0.4,False,qualifier
2017-10-21,France,Ecuador,4,1,0.2,False,friendly
2017-10-22,England,Japan,4,1,0.2,False,friendly
2017-10-24,Netherlands,France,0,0,0.2,True,friendly
2017-10-27,Italy,Belgium,2,2,0.4,False,qualifier
2017-11-06,Japan,England,0,6,0.2,False,friendly
2017-11-06,Switzerland,Poland,1,1,0.4,False,qualifier
2017-11-10,Netherlands,England,1,0,0.2,False,friendly
2017-11-14,Senegal,Netherlands,4,3,0.2,False,friendly
2017-11-14,Netherlands,Ecuador,1,0,0.2,True,friendly
2017-11-15,Belgium,Poland,4,1,0.4,False,qualifier
2017-11-17,England,Japan,2,0,0.2,True,friendly
2017-11-18,Italy,Germany,1,0,0.7,False,continental
2017-11-19,Portugal,Morocco,0,2,0.2,True,friendly
2017-11-23,Serbia,Ghana,1,1,0.2,False,friendly
2017-11-27,Mexico,France,1,3,0.4,False,qualifier
2017-12-01,Switzerland,Denmark,0,1,0.2,False,friendly
2017-12-02,Ghana,Ecuador,2,1,0.4,False,qualifier
2017-12-02,Brazil,Germany,3,1,0.2,True,friendly
2017-12-07,Serbia,Argentina,1,1,0.4,False,qualifier
2017-12-07,USA,Serbia,1,1,0.4,False,qualifier
2017-12-13,Ecuador,Senegal,2,1,0.2,False,friendly
2017-12-15,Netherlands,Senegal,1,0,0.2,False,friendly
2017-12-22,Netherlands,Mexico,0,0,0.7,True,continental
2017-12-25,Netherlands,Senegal,1,1,0.2,True,friendly
2017-12-25,Serbia,England,1,2,0.2,True,friendly
2018-01-07,Belgium,Serbia,2,1,0.2,False,friendly
2018-01-11,Mexico,Belgium,0,0,0.2,False,friendly
2018-01-14,Serbia,Belgium,1,2,0.4,False,qualifier
2018-01-15,Germany,Poland,3,1,0.4,False,qualifier
2018-01-15,Uruguay,Belgium,0,1,0.2,True,friendly
2018-01-22,USA,Brazil,0,1,0.2,False,friendly
2018-01-23,Poland,Germany,1,2,0.2,True,friendly
2018-01-24,Switzerland,Poland,4,1,0.4,False,qualifier
2018-01-24,Spain,Senegal,0,0,0.4,False,qualifier
2018-01-27,Argentina,Japan,2,1,0.4,False,qualifier
2018-01-27,Brazil,Netherlands,1,3,0.4,False,qualifier
2018-02-06,Spain,Mexico,1,4,0.2,True,friendly
2018-02-09,Ghana,England,0,1,0.4,False,qualifier
2018-02-17,Mexico,Ecuador,0,1,0.4,False,qualifier
2018-02-17,Germany,Denmark,2,2,0.4,False,qualifier
2018-02-20,Portugal,France,2,0,0.2,False,friendly
2018-02-25,Brazil,USA,4,0,0.2,False,friendly
2018-03-01,Argentina,Germany,2,2,0.2,True,friendly
2018-03-05,Germany,Ecuador,8,0,0.4,False,qualifier
2018-03-06,Ghana,Mexico,1,2,0.2,True,friendly
2018-03-09,Netherlands,Ghana,3,0,0.4,False,qualifier
2018-03-09,Croatia,France,1,0,0.4,False,qualifier
2018-03-14,Switzerland,Brazil,3,2,0.2,True,friendly
2018-03-16,Croatia,Japan,2,0,0.2,True,friendly
2018-03-17,USA,Croatia,0,4,0.2,True,friendly
2018-03-20,Japan,Netherlands,0,0,0.7,True,continental
2018-03-21,Senegal,Argentina,0,0,0.4,False,qualifier
2018-03-25,Netherlands,Portugal,0,1,0.4,False,qualifier
2018-03-25,Switzerland,Argentina,2,2,0.4,False,qualifier
2018-04-07,Croatia,Uruguay,2,3,0.7,True,continental
2018-04-21,England,Senegal,2,2,0.2,False,friendly
2018-04-23,Serbia,Mexico,0,3,0.4,False,qualifier
2018-04-26,England,Ghana,5,0,0.2,False,friendly
2018-04-27,Germany,Netherlands,2,2,0.4,False,qualifier
2018-05-03,Croatia,France,1,2,0.2,False,friendly
2018-05-04,Netherlands,Colombia,3,1,0.7,False,continental
2018-05-07,Mexico,Croatia,3,2,0.4,False,qualifier
2018-05-11,Mexico,France,0,2,0.4,False,qualifier
2018-05-12,Croatia,Ecuador,2,0,0.2,False,friendly
2018-05-18,Serbia,France,1,2,0.2,False,friendly
2018-05-20,Argentina,Morocco,1,1,0.4,False,qualifier
2018-05-21,Croatia,Morocco,2,2,0.2,True,friendly
2018-05-26,Germany,Serbia,0,2,0.2,True,friendly
2018-05-27,France,Croatia,1,0,0.4,False,qualifier
2018-06-01,Ghana,Argentina,2,1,0.9,True,world_cup
2018-06-01,Japan,USA,2,1,0.9,True,world_cup
2018-06-01,Spain,Argentina,0,0,0.9,True,world_cup
2018-06-01,USA,Brazil,0,3,0.9,True,world_cup
2018-06-01,Ecuador,Belgium,3,3,0.9,True,world_cup
2018-06-02,USA,Brazil,0,1,0.9,True,world_cup
2018-06-02,France,Morocco,2,1,0.9,True,world_cup
2018-06-02,USA,Switzerland,0,4,0.2,True,friendly
2018-06-02,Japan,Ghana,0,2,0.9,True,world_cup
2018-06-03,Ghana,Uruguay,0,3,0.2,True,friendly
2018-06-03,Denmark,Argentina,3,1,0.9,True,world_cup
2018-06-03,USA,Spain,3,0,0.9,True,world_cup
2018-06-03,Morocco,Ghana,1,1,0.9,True,world_cup
2018-06-04,Ecuador,Belgium,0,0,0.9,True,world_cup
2018-06-05,Ghana,Argentina,2,2,0.7,False,continental
2018-06-05,Portugal,Ghana,1,0,0.9,True,world_cup
2018-06-05,USA,Japan,2,1,0.9,True,world_cup
2018-06-05,France,Belgium,1,1,0.9,True,world_cup
2018-06-05,England,Argentina,1,1,0.9,True,world_cup
2018-06-06,Brazil,Portugal,3,0,0.9,True,world_cup
2018-06-07,France,Ecuador,2,0,0.9,True,world_cup
2018-06-07,France,Ghana,4,0,0.9,True,world_cup
2018-06-08,Morocco,Belgium,0,2,0.9,True,world_cup
2018-06-08,England,Belgium,0,1,0.9,True,world_cup
2018-06-09,Poland,Japan,1,1,0.9,True,world_cup
2018-06-09,Morocco,Germany,1,0,0.9,True,world_cup
2018-06-09,France,USA,3,0,0.9,True,world_cup
2018-06-11,Denmark,Morocco,1,0,0.9,True,world_cup
2018-06-11,Germany,Portugal,1,1,0.9,True,world_cup
2018-06-11,France,Poland,3,0,0.9,True,world_cup
2018-06-11,Denmark,Poland,1,1,0.9,True,world_cup
2018-06-11,Spain,England,3,0,0.9,True,world_cup
2018-06-12,Croatia,Germany,0,1,0.9,True,world_cup
2018-06-12,England,France,1,0,0.9,True,world_cup
2018-06-13,Argentina,Japan,1,0,0.9,True,world_cup
2018-06-13,Spain,England,1,0,0.9,True,world_cup
2018-06-13,Argentina,Switzerland,2,0,0.2,False,friendly
2018-06-13,Germany,Japan,1,1,0.9,True,world_cup
2018-06-14,Portugal,Colombia,1,1,0.7,True,continental
2018-06-14,Belgium,Brazil,1,2,0.9,True,world_cup
2018-06-15,Ghana,USA,1,2,0.9,True,world_cup
2018-06-15,USA,Croatia,0,3,0.9,True,world_cup
2018-06-16,Denmark,Ghana,3,0,0.9,True,world_cup
2018-06-16,Germany,USA,1,0,0.9,True,world_cup
2018-06-17,Belgium,France,2,0,0.9,True,world_cup
2018-06-17,Argentina,Germany,1,2,0.9,True,world_cup
2018-06-17,Belgium,Spain,2,3,0.9,True,world_cup
2018-06-17,USA,Denmark,2,2,0.9,True,world_cup
2018-06-18,USA,Brazil,3,3,0.9,True,world_cup
2018-06-18,France,Ecuador,1,2,0.9,True,world_cup
2018-06-18,Ghana,Argentina,1,1,0.9,True,world_cup
2018-06-19,Argentina,Denmark,1,0,0.9,True,world_cup
2018-06-19,USA,Germany,1,1,0.9,True,world_cup
2018-06-20,Poland,Argentina,1,0,0.9,True,world_cup
2018-06-20,Morocco,USA,2,3,0.9,True,world_cup
2018-06-20,USA,Ghana,0,0,0.9,True,world_cup
2018-06-22,Brazil,Croatia,1,0,0.9,True,world_cup
2018-06-22,Argentina,Morocco,2,2,0.9,True,world_cup
2018-06-22,Portugal,Germany,1,1,0.9,True,world_cup
2018-06-22,Portugal,Poland,1,0,0.9,True,world_cup
2018-06-23,Brazil,Japan,2,0,0.9,True,world_cup
2018-06-23,Japan,Ghana,1,1,0.9,True,world_cup
2018-06-23,England,Brazil,3,1,0.9,True,world_cup
2018-06-23,USA,Morocco,1,0,0.9,True,world_cup
2018-06-24,Uruguay,Italy,3,1,0.2,False,friendly
2018-06-24,Morocco,Japan,2,0,0.9,True,world_cup
2018-06-25,Belgium,USA,1,0,0.9,True,world_cup
2018-06-26,Argentina,USA,2,2,0.9,True,world_cup
2018-06-27,Ecuador,Germany,1,1,0.9,True,world_cup
2018-06-27,France,USA,4,1,0.9,True,world_cup
2018-06-27,Belgium,Serbia,1,1,0.7,False,continental
2018-07-01,France,Poland,3,1,0.2,True,friendly
2018-07-06,Croatia,Netherlands,3,2,0.2,False,friendly
2018-07-10,USA,Ghana,0,2,0.7,True,continental
2018-07-10,Colombia,Morocco,0,1,0.2,True,friendly
2018-07-18,Spain,Croatia,4,1,0.4,False,qualifier
2018-07-19,USA,Brazil,0,5,0.2,False,friendly
2018-07-23,France,Poland,3,1,0.2,False,friendly
2018-07-24,Uruguay,Italy,4,0,0.4,False,qualifier
2018-07-25,Poland,Croatia,1,2,0.7,True,continental
2018-07-27,Spain,Ecuador,3,0,0.2,False,friendly
2018-07-27,Spain,Switzerland,2,1,0.2,False,friendly
2018-08-01,Senegal,France,0,3,0.4,False,qualifier
2018-08-03,Croatia,Ghana,2,1,0.4,False,qualifier
2018-08-06,Morocco,Portugal,0,2,0.7,True,continental
2018-08-08,Germany,Netherlands,4,0,0.7,True,continental
2018-08-08,France,Switzerland,2,2,0.7,True,continental
2018-08-11,England,Ghana,2,0,0.2,True,friendly
2018-08-15,Colombia,Croatia,0,2,0.2,True,friendly
2018-08-15,England,USA,3,1,0.2,False,friendly
2018-08-16,Croatia,Spain,0,0,0.2,False,friendly
2018-08-18,Poland,Brazil,0,0,0.2,True,friendly
2018-08-19,Japan,France,0,1,0.7,True,continental
2018-08-20,Denmark,USA,2,0,0.2,False,friendly
2018-08-20,Serbia,Colombia,2,1,0.4,False,qualifier
2018-08-21,France,Portugal,6,0,0.2,False,friendly
2018-08-22,England,Switzerland,1,0,0.4,False,qualifier
2018-08-25,France,Denmark,3,0,0.2,False,friendly
2018-08-27,Ecuador,Senegal,1,2,0.4,False,qualifier
2018-09-03,Spain,Belgium,0,2,0.2,False,friendly
2018-09-10,Croatia,USA,1,1,0.4,False,qualifier
2018-09-11,Croatia,Ecuador,5,1,0.2,False,friendly
2018-09-12,USA,Senegal,1,1,0.4,False,qualifier
2018-09-12,Switzerland,Serbia,0,1,0.7,False,continental
2018-09-14,Japan,Italy,1,4,0.4,False,qualifier
2018-09-17,Ghana,Croatia,0,1,0.4,False,qualifier
2018-09-21,Germany,Portugal,3,2,0.4,False,qualifier
2018-09-23,Japan,Denmark,0,2,0.7,True,continental
2018-09-26,Portugal,Japan,3,2,0.2,False,friendly
2018-10-03,Denmark,Serbia,1,1,0.4,False,qualifier
2018-10-03,Croatia,Ecuador,1,0,0.4,False,qualifier
2018-10-05,Spain,Colombia,1,0,0.2,True,friendly
2018-10-05,Spain,England,0,0,0.7,True,continental
2018-10-09,Colombia,Senegal,2,1,0.2,False,friendly
2018-10-13,Ecuador,Switzerland,2,2,0.2,True,friendly
2018-10-18,Serbia,Netherlands,1,2,0.4,False,qualifier
2018-10-20,Ghana,Uruguay,3,1,0.4,False,qualifier
2018-10-20,Senegal,Colombia,1,0,0.2,True,friendly
2018-11-02,Netherlands,Uruguay,3,2,0.4,False,qualifier
2018-11-03,Ecuador,Colombia,4,1,0.4,False,qualifier
2018-11-06,Croatia,Mexico,1,1,0.4,False,qualifier
2018-11-08,Belgium,Germany,2,1,0.2,False,friendly
2018-11-09,Spain,Ecuador,2,2,0.2,True,friendly
2018-11-12,Serbia,Denmark,0,7,0.2,False,friendly
2018-11-17,USA,England,0,2,0.4,False,qualifier
2018-11-21,Portugal,Spain,3,1,0.2,True,friendly
2018-11-25,Colombia,Poland,0,0,0.4,False,qualifier
2018-11-26,Italy,Denmark,2,0,0.7,True,continental
2018-11-26,Argentina,Serbia,1,0,0.2,True,friendly
2018-12-06,France,Uruguay,1,1,0.4,False,qualifier
2018-12-06,Serbia,Japan,1,4,0.4,False,qualifier
2018-12-06,Mexico,Poland,3,1,0.4,False,qualifier
2018-12-08,Poland,Ecuador,1,1,0.4,False,qualifier
2018-12-10,Uruguay,Switzerland,0,1,0.7,True,continental
2018-12-17,Serbia,France,0,0,0.2,True,friendly
2018-12-19,Mexico,France,0,2,0.2,True,friendly
2018-12-25,Morocco,Mexico,0,3,0.7,True,continental
2018-12-25,Denmark,USA,1,4,0.2,False,friendly
2018-12-26,Croatia,Japan,2,1,0.4,False,qualifier
2018-12-27,Uruguay,Senegal,5,0,0.4,False,qualifier
2019-01-02,Japan,Serbia,2,0,0.7,False,continental
2019-01-12,Argentina,Brazil,3,2,0.2,False,friendly
2019-01-13,Netherlands,USA,1,0,0.2,False,friendly
2019-01-14,Colombia,Belgium,1,1,0.4,False,qualifier
2019-01-15,Brazil,Uruguay,3,1,0.4,False,qualifier
2019-01-18,Uruguay,England,2,2,0.4,False,qualifier
2019-01-21,Japan,Germany,1,6,0.4,False,qualifier
2019-01-23,Argentina,Poland,3,0,0.7,False,continental
2019-01-26,Argentina,Portugal,0,1,0.2,True,friendly
2019-02-03,Morocco,Poland,0,2,0.2,False,friendly
2019-02-07,Colombia,France,0,7,0.2,False,friendly
2019-02-09,Portugal,Mexico,4,1,0.4,False,qualifier
2019-02-11,England,Senegal,3,0,0.7,True,continental
2019-02-20,USA,Ghana,1,2,0.4,False,qualifier
2019-02-20,Brazil,Netherlands,0,1,0.4,False,qualifier
2019-02-25,Mexico,France,0,3,0.4,False,qualifier
2019-02-25,England,Mexico,1,2,0.4,False,qualifier
2019-03-04,Switzerland,Uruguay,1,1,0.4,False,qualifier
2019-03-08,Poland,Uruguay,2,2,0.4,False,qualifier
2019-03-12,Colombia,Uruguay,3,2,0.2,False,friendly
2019-03-21,Ecuador,Croatia,1,0,0.7,True,continental
2019-03-22,Serbia,Uruguay,2,0,0.2,True,friendly
2019-03-27,Morocco,Colombia,0,0,0.2,True,friendly
2019-04-06,Uruguay,Portugal,1,1,0.4,False,qualifier
2019-04-07,Spain,Uruguay,2,3,0.2,True,friendly
2019-04-08,Italy,Spain,2,3,0.4,False,qualifier
2019-04-10,Colombia,Belgium,0,1,0.4,False,qualifier
2019-04-15,Ghana,Switzerland,1,1,0.4,False,qualifier
2019-04-16,Uruguay,Senegal,1,1,0.7,False,continental
2019-04-18,Denmark,France,1,0,0.4,False,qualifier
2019-04-19,Netherlands,Morocco,2,0,0.4,False,qualifier
2019-04-19,Senegal,Poland,2,0,0.4,False,qualifier
2019-04-23,Japan,Portugal,3,2,0.4,False,qualifier
2019-04-27,Denmark,Italy,0,4,0.2,False,friendly
2019-05-04,Denmark,Senegal,1,1,0.2,True,friendly
2019-05-04,Croatia,Italy,5,2,0.4,False,qualifier
2019-05-06,Italy,Germany,2,1,0.2,True,friendly
2019-05-10,Argentina,Spain,1,1,0.7,False,continental
2019-05-13,Argentina,Senegal,1,0,0.2,False,friendly
2019-05-16,Croatia,Switzerland,2,4,0.4,False,qualifier
2019-05-16,Denmark,Uruguay,0,3,0.2,False,friendly
2019-05-17,Poland,Argentina,2,2,0.7,False,continental
2019-05-19,Argentina,Switzerland,0,2,0.2,False,friendly
2019-05-20,Uruguay,Senegal,2,0,0.7,True,continental
2019-05-22,Japan,Poland,2,4,0.2,False,friendly
2019-05-24,Denmark,Spain,1,3,0.7,True,continental
2019-05-27,Brazil,Portugal,3,1,0.2,False,friendly
2019-06-01,Italy,Ghana,5,1,0.7,True,continental
2019-06-04,Switzerland,Mexico,0,1,0.2,True,friendly
2019-06-04,Colombia,Ghana,1,1,0.4,False,qualifier
2019-06-11,Serbia,Uruguay,0,2,0.2,False,friendly
2019-06-15,England,Belgium,2,2,0.4,False,qualifier
2019-06-18,USA,Colombia,1,0,0.7,True,continental
2019-06-20,Portugal,Japan,2,2,0.7,True,continental
2019-06-21,Colombia,Netherlands,0,1,0.4,False,qualifier
2019-06-25,Mexico,Japan,3,1,0.2,True,friendly
2019-06-25,Morocco,USA,1,3,0.7,True,continental
2019-07-01,England,Ecuador,2,0,0.4,False,qualifier
2019-07-09,Croatia,England,1,2,0.4,False,qualifier
2019-07-09,Belgium,Switzerland,2,1,0.4,False,qualifier
2019-07-16,Belgium,Mexico,3,0,0.4,False,qualifier
2019-07-17,Ghana,Denmark,1,2,0.4,False,qualifier
2019-07-18,Croatia,Netherlands,2,1,0.4,False,qualifier
2019-07-20,Colombia,Argentina,0,0,0.2,True,friendly
2019-07-21,Netherlands,USA,6,1,0.7,True,continental
2019-07-26,Belgium,Colombia,2,1,0.4,False,qualifier
2019-08-03,Switzerland,Belgium,0,1,0.2,False,friendly
2019-08-15,France,Uruguay,5,0,0.4,False,qualifier
2019-08-16,Germany,Italy,4,1,0.4,False,qualifier
2019-08-16,Morocco,Portugal,2,1,0.2,True,friendly
2019-08-19,Poland,Uruguay,2,1,0.2,True,friendly
2019-08-21,Uruguay,Senegal,1,2,0.4,False,qualifier
2019-08-24,Morocco,France,1,3,0.2,False,friendly
2019-08-25,Morocco,Uruguay,1,4,0.2,True,friendly
2019-08-25,Colombia,Senegal,0,0,0.4,False,qualifier
2019-08-26,Croatia,Colombia,0,0,0.2,True,friendly
2019-08-27,Switzerland,Belgium,2,1,0.4,False,qualifier
2019-09-04,Switzerland,Belgium,1,3,0.2,True,friendly
2019-09-07,Poland,Argentina,1,0,0.2,False,friendly
2019-09-16,Uruguay,Serbia,2,1,0.4,False,qualifier
2019-09-19,Netherlands,Croatia,4,4,0.4,False,qualifier
2019-09-21,Poland,Belgium,0,0,0.2,False,friendly
2019-09-26,Denmark,England,1,1,0.2,True,friendly
2019-09-27,Poland,Spain,2,1,0.4,False,qualifier
2019-09-27,Switzerland,Japan,2,3,0.7,False,continental
2019-10-01,Denmark,Netherlands,1,0,0.7,False,continental
2019-10-03,Belgium,Brazil,0,1,0.2,False,friendly
2019-10-03,Uruguay,Ecuador,2,1,0.2,False,friendly
2019-10-04,Senegal,Uruguay,0,1,0.4,False,qualifier
2019-10-05,Croatia,Italy,1,1,0.2,True,friendly
2019-10-06,Senegal,Colombia,1,1,0.2,True,friendly
2019-10-09,Ghana,Brazil,4,1,0.7,True,continental
2019-10-09,Ecuador,Morocco,1,0,0.4,False,qualifier
2019-10-11,Colombia,Denmark,3,2,0.2,True,friendly
2019-10-18,Italy,England,1,2,0.2,False,friendly
2019-10-20,Poland,France,0,2,0.4,False,qualifier
2019-11-04,Argentina,Denmark,1,1,0.7,True,continental
2019-11-05,Switzerland,England,0,2,0.7,False,continental
2019-11-09,USA,Colombia,0,1,0.2,False,friendly
2019-11-10,Morocco,Ecuador,0,0,0.2,False,friendly
2019-11-15,Germany,Brazil,2,3,0.4,False,qualifier
2019-11-16,Netherlands,Serbia,0,1,0.4,False,qualifier
2019-11-17,Mexico,England,0,0,0.7,False,continental
2019-11-19,Germany,Portugal,5,0,0.7,True,continental
2019-11-20,England,Denmark,5,0,0.2,True,friendly
2019-11-20,USA,England,0,2,0.4,False,qualifier
2019-11-23,Uruguay,USA,0,2,0.2,True,friendly
2019-11-26,Ecuador,Italy,0,1,0.7,True,continental
2019-12-03,France,Brazil,3,0,0.4,False,qualifier
2019-12-05,Mexico,Japan,0,0,0.7,True,continental
2019-12-11,Germany,Japan,3,2,0.4,False,qualifier
2019-12-13,Italy,Mexico,1,0,0.2,False,friendly
2019-12-13,Spain,Belgium,1,2,0.4,False,qualifier
2019-12-13,Ecuador,Switzerland,0,2,0.2,True,friendly
2019-12-16,Serbia,USA,2,1,0.2,False,friendly
2019-12-18,Italy,England,0,2,0.4,False,qualifier
2019-12-20,Denmark,Poland,5,0,0.2,False,friendly
2019-12-21,Italy,USA,2,2,0.4,False,qualifier
2019-12-21,Denmark,USA,3,1,0.2,True,friendly
2019-12-25,Senegal,Uruguay,1,1,0.4,False,qualifier
2020-01-01,Serbia,Senegal,1,2,0.2,True,friendly
2020-01-02,Ecuador,Brazil,1,6,0.2,False,friendly
2020-01-03,Ecuador,Denmark,1,1,0.4,False,qualifier
2020-01-08,England,Japan,2,1,0.2,False,friendly
2020-01-13,Argentina,Switzerland,1,4,0.4,False,qualifier
2020-01-13,Portugal,USA,7,1,0.4,False,qualifier
2020-01-15,Switzerland,Ghana,3,1,0.4,False,qualifier
2020-01-21,Japan,Uruguay,1,4,0.7,False,continental
2020-01-21,Mexico,Senegal,1,0,0.4,False,qualifier
2020-01-27,Colombia,Ghana,1,0,0.2,False,friendly
2020-02-04,Colombia,Poland,1,0,0.4,False,qualifier
2020-02-10,Portugal,Morocco,3,0,0.4,False,qualifier
2020-02-11,Morocco,Japan,0,1,0.7,True,continental
2020-02-15,Japan,Uruguay,2,1,0.4,False,qualifier
2020-02-15,England,Senegal,2,1,0.2,True,friendly
2020-02-17,Spain,Denmark,1,2,0.2,False,friendly
2020-02-21,Morocco,Denmark,1,2,0.2,False,friendly
2020-02-23,Denmark,Poland,6,1,0.4,False,qualifier
2020-02-23,Morocco,Senegal,3,1,0.4,False,qualifier
2020-02-24,Poland,Serbia,3,2,0.4,False,qualifier
2020-02-26,Morocco,Japan,4,0,0.7,False,continental
2020-02-26,Mexico,Senegal,2,1,0.2,True,friendly
2020-03-03,England,Colombia,3,0,0.7,True,continental
2020-03-06,Argentina,Uruguay,1,1,0.2,False,friendly
2020-03-09,Germany,Denmark,3,1,0.7,True,continental
2020-03-11,Colombia,Poland,1,0,0.2,False,friendly
2020-03-11,Senegal,Argentina,0,1,0.4,False,qualifier
2020-03-11,Uruguay,Poland,3,0,0.2,False,friendly
2020-03-15,Serbia,Argentina,1,2,0.4,False,qualifier
2020-03-19,Poland,Italy,3,3,0.4,False,qualifier
2020-03-22,Serbia,Portugal,0,3,0.2,False,friendly
2020-03-23,Switzerland,Colombia,3,0,0.7,False,continental
2020-03-27,Belgium,Netherlands,1,0,0.7,False,continental
2020-04-05,Colombia,Portugal,3,1,0.2,False,friendly
2020-04-06,England,Spain,3,2,0.2,False,friendly
2020-04-07,Mexico,Netherlands,2,1,0.2,True,friendly
2020-04-11,Mexico,Netherlands,3,0,0.2,False,friendly
2020-04-12,Belgium,Ghana,6,0,0.4,False,qualifier
2020-04-13,Serbia,England,0,3,0.4,False,qualifier
2020-04-20,Spain,Uruguay,0,2,0.4,False,qualifier
2020-04-22,Belgium,France,0,0,0.2,False,friendly
2020-04-26,Ghana,Ecuador,4,2,0.4,False,qualifier
2020-05-04,Serbia,France,1,1,0.4,False,qualifier
2020-05-04,Denmark,Spain,2,2,0.7,False,continental
2020-05-05,Spain,Mexico,1,1,0.2,True,friendly
